0,25,30,0.058481702039280783,2
1,240,241,0.038203968941810995,9
2,227,279,0.23302822634528045,2
3,22,44,0.3097056650950528,3
4,309,192,0.11361632093130274,9
5,81,30,0.18530085310848188,3
6,351,293,0.08651486963755248,9
7,290,291,0.08353215974983612,9
8,84,184,0.1060303382211248,1
9,317,288,0.40670758273422447,1
10,113,305,0.2559460308217621,3
11,153,154,0.07022214718308559,9
12,197,268,0.13426706925277432,3
13,339,342,0.1375826128650163,3
14,18,311,0.3507843887325603,2
15,269,113,0.538491502784492,3
16,109,76,0.48795990041186643,2
17,150,264,0.2229856963950743,2
18,360,284,0.11220175069870084,1
19,118,204,0.3044885592121809,3
20,353,149,0.14987502628942884,3
21,163,129,0.3457904849839117,1
22,133,132,0.05607984834056456,3
23,361,255,0.07332289316508553,9
24,229,68,0.22821204277336482,3
25,279,141,0.03167887275519201,9
26,284,185,0.01264283155832239,3
27,180,63,0.05519556780289903,9
28,13,142,0.09820853612241988,9
29,342,118,0.30461063868777455,3
30,24,224,0.09304516643188981,9
31,271,324,0.14236074660212772,1
32,287,294,0.19119132084389684,3
33,329,219,0.20213372565448698,2
34,203,145,0.09040592122330324,3
35,59,227,0.2826828949700469,2
36,298,227,0.08131680785890905,9
37,4,7,0.19184920298990718,9
38,230,38,0.23436386330075773,3
39,43,358,0.17419992272160958,3
40,143,34,0.09188880011604456,9
41,361,317,0.6008828890150376,1
42,313,195,0.09940740993391133,9
43,12,338,0.2807634205205705,2
44,297,327,0.0734524446585334,9
45,87,78,0.061621918414110244,3
46,161,329,0.1856856375498752,2
47,228,279,0.05940176583818658,9
48,172,8,0.05459014778696366,1
49,207,189,0.14281885868369434,9
50,316,18,0.3478067809461028,2
51,64,96,0.0841259416480319,9
52,239,237,0.11014762750501692,9
53,86,263,0.13878991800195442,2
54,43,25,0.09673892610035427,2
55,213,260,0.24344341502352343,3
56,196,290,0.31287373063174634,2
57,82,247,0.05214198013866191,9
58,31,331,0.17699910855163253,2
59,155,267,0.17640461233194907,2
60,88,143,0.08111152610790887,9
61,248,36,0.12118309154773664,3
62,358,335,0.04773484153299352,9
63,219,194,0.33824884368281527,2
64,274,134,0.04961972809013119,3
65,245,91,0.4763455294672184,1
66,128,0,0.04540894051896592,9
67,70,239,0.05954456793629967,9
68,83,326,0.021018027441862975,9
69,189,344,0.15526486451276317,2
70,15,67,0.10059680832113876,3
71,231,111,0.14924921800389515,3
72,236,105,0.03706779897005884,9
73,40,156,0.18751851340946038,3
74,287,289,0.11326051552820458,9
75,61,39,0.17771607117966595,3
76,266,44,0.8697946460280702,1
77,90,144,0.2119957842633086,3
78,360,188,0.11090578363840227,2
79,282,72,0.40309104483821623,3
80,143,35,0.21040663000752688,2
81,367,252,0.3659966438948239,3
82,298,326,0.1088422107958587,1
83,214,242,0.23418576939437474,3
84,140,315,0.04460489815403618,9
85,317,221,0.09665356207979568,9
86,94,93,0.2144881316183013,3
87,167,222,0.0775988790618482,2
88,144,360,0.24519091214890612,3
89,19,278,0.04086250110038526,9
90,34,144,0.12272825276259719,9
91,74,123,0.012430901151490833,3
92,359,11,0.0999392999055431,3
93,126,18,0.09820881616883449,9
94,163,235,0.3032662209734244,3
95,44,71,0.27067208231645445,1
96,93,95,0.05058965286436676,3
97,49,159,0.07342936244978589,3
98,159,359,0.14129776108882494,3
99,200,5,0.5166321142180691,3
100,45,166,0.07734408612341653,9
101,177,288,0.05401438087404348,9
102,270,82,0.04202763098637567,9
103,336,337,0.0,9
104,350,136,0.3949286670257053,2
105,224,367,0.09056762100722421,9
106,161,195,0.2443014913178212,1
107,303,249,0.10619988861261956,3
108,184,245,0.617124502166646,1
109,311,199,0.05276194051716133,2
110,120,213,0.253773614510675,3
111,365,7,0.1590928078693557,3
112,252,110,0.5244513334130427,3
113,177,61,0.35786176059140423,3
114,133,0,0.09601872783730002,3
115,357,356,0.21612094514071367,3
116,39,340,0.22505321124420066,3
117,148,344,0.15671530769832653,3
118,71,65,0.307220064007842,1
119,234,338,0.03292217025849902,9
120,292,128,0.06087809449982482,9
121,281,301,0.40816592936915075,1
122,132,81,0.13661898415156287,3
123,292,3,0.08931180446356891,3
124,315,106,0.06177239047026065,9
125,15,186,0.12831134916881312,3
126,326,153,0.08308627583240355,1
127,100,270,0.10261285916247004,9
128,36,90,0.16482018774083118,3
129,61,247,0.3236418078434069,3
130,344,241,0.10960367468290251,3
131,50,122,0.2402413010019313,3
132,18,6,0.10969582724649733,9
133,174,271,0.2492594798896934,1
134,215,32,0.05933567865631243,9
135,153,117,0.2628015211774268,3
136,91,361,0.2976113616848715,1
137,122,81,0.07447897456734137,3
138,145,100,0.09174452338407786,9
139,94,281,0.08697379952937727,2
140,267,117,0.15984038913854104,2
141,16,281,0.12385370380246878,1
142,349,262,0.036061562914481586,3
143,168,332,0.16351221025008356,3
144,8,84,0.04449868414369715,1
145,165,235,0.06175165283251973,2
146,278,71,0.17095571680736285,9
147,97,90,0.16232174883868603,3
148,117,114,0.3148074249928959,2
149,268,345,0.1667608788642068,3
150,106,3,0.06683198958697728,9
151,338,272,0.07001911318385777,9
152,321,150,0.019769548246197616,2
153,107,51,0.1703561763682603,3
154,255,181,0.09266760693709332,9
155,182,336,0.027902530939891236,9
156,220,127,0.08396728140712133,9
157,42,235,0.06362197710929493,9
158,323,83,0.06108906771202597,9
159,68,204,0.09985114322102603,9
160,139,48,0.11837968418844955,2
161,170,86,0.32338091639960964,2
162,259,108,0.008278868485780909,2
163,281,189,0.2082909722612573,2
164,360,234,0.10607082483557428,9
165,241,239,0.23978005706218605,3
166,348,173,0.08714927690854087,3
167,92,254,0.04852828763751542,2
168,114,283,0.1768892012714322,2
169,246,175,0.11505292657223441,3
170,367,103,0.09836714260130211,9
171,347,212,0.29387639028778123,3
172,102,324,0.12960974790838975,9
173,299,93,0.14425802751922695,3
174,101,177,0.07303486500111182,9
175,30,26,0.06709998133787881,9
176,206,190,0.2564151312843183,2
177,290,2,0.3466060187495418,2
178,195,317,0.08932637632902726,9
179,53,41,0.07600442418044934,3
180,27,285,0.051842459481390955,3
181,189,362,0.08875479475319284,9
182,322,323,0.03185695302017337,9
183,312,318,0.26309652642978065,3
184,70,360,0.08315464458822579,9
185,183,199,0.17619311301836285,2
186,80,176,0.021573783989570147,3
187,63,351,0.04385921297805601,9
188,105,126,0.07085320543835903,9
189,104,85,0.19720107567922782,2
190,121,100,0.13681401118933964,3
191,259,266,0.06672010489043603,1
192,96,226,0.048332968985309574,9
193,109,297,0.10800314029246166,9
194,20,37,0.28157720308499357,3
195,302,14,0.22875191995653618,3
196,321,56,0.20819123074948528,3
197,129,130,0.1473608474558015,9
198,17,357,0.12240417853923806,9
199,276,132,0.07505613650037593,3
200,273,233,0.11913052411318971,2
201,364,12,0.02592620888578821,3
202,304,89,0.135493210424586,3
203,217,223,0.09506287637630968,3
204,30,28,0.19470483482180875,2
205,251,119,0.2085497371174618,3
206,116,96,0.2840577039123196,2
207,179,291,0.2551910452578421,2
208,33,129,0.054879473745488336,9
209,293,184,0.0667619519344501,9
210,286,125,0.2209034289671704,2
211,146,260,0.3882400566566236,3
212,187,70,0.06313035882712979,9
213,129,172,0.29299118256961965,1
214,138,83,0.10490679719320041,9
215,107,294,0.1073749763962303,9
216,240,258,0.08323424182775342,3
217,254,359,0.12174699047528971,2
218,141,35,0.09995268348131628,9
219,247,111,0.42738596443608634,9
220,153,259,0.482278340989615,1
221,327,300,0.12769500446783513,9
222,205,70,0.06060823743099697,9
223,279,114,0.20011652800485585,2
224,5,133,0.056078202714774164,3
225,194,292,0.08702716358664932,9
226,130,178,0.08137227530907153,9
227,23,121,0.1330521981614246,3
228,363,216,0.3264046645823028,1
229,238,29,0.08960516946972451,9
230,247,119,0.36072386888312236,3
231,125,139,0.15578534928399349,2
232,58,115,0.060222071913763366,9
233,118,282,0.2564443511544543,3
234,332,160,0.2659209889772786,3
235,324,153,0.09196345573951321,9
236,280,64,0.05805629865246472,9
237,100,101,0.07052584455476044,9
238,151,321,0.06327552531043233,3
239,119,158,0.2691695615434758,3
240,221,309,0.10949674475750328,9
241,73,254,0.10686688625758721,3
242,350,76,0.3712666877433061,2
243,354,307,0.08820130125146292,3
244,190,192,0.33374689881814806,2
245,326,58,0.06453325106943951,9
246,137,183,0.09764703448057718,2
247,189,329,0.4642614426395303,2
248,108,267,0.23155267793890336,2
249,314,219,0.1277982172479877,9
250,226,187,0.08599156219499159,9
251,264,286,0.1017793081772678,2
252,1,313,0.03431316995253307,9
253,334,217,0.3982010840924673,3
254,193,225,0.06065399623602008,9
255,68,357,0.31588708839063556,3
256,110,135,0.08462810672763774,3
257,127,28,0.04555893709292557,9
258,119,120,0.13757782230765234,3
259,17,15,0.03865965866915366,3
260,192,4,0.07420628285284012,9
261,362,240,0.04163429428040887,9
262,0,287,0.07708220212373149,9
263,142,364,0.07659775640299309,9
264,331,103,0.35891586558805644,2
265,96,189,0.3272909198052906,2
266,294,158,0.16966769847838226,3
267,302,116,0.10418734121821381,2
268,152,298,0.05378445841773913,9
269,77,348,0.07828713394502469,3
270,307,74,0.06455655255334086,3
271,67,355,0.1984940718241298,3
272,185,159,0.02731918617211363,3
273,176,79,0.09994024097541622,3
274,236,273,0.2758355127622948,2
275,237,335,0.10161496370528458,9
276,210,331,0.4957545344910353,3
277,166,46,0.05099350301050649,9
278,359,12,0.024841028357986912,2
279,2,87,0.17147851014681023,3
280,222,140,0.13169370412481132,9
281,341,347,0.1289510303628135,3
282,243,320,0.04974464114846514,3
283,57,138,0.07171498883561384,9
284,313,343,0.06612983681685256,3
285,188,330,0.04514566062033179,2
286,227,88,0.1326135499259657,9
287,162,365,0.3351341293775478,3
288,52,341,0.19345526405341187,3
289,291,259,0.33541612631563406,2
290,314,257,0.050248762997040466,3
291,319,198,0.14550425168003278,3
292,54,146,0.1503408805571793,3
293,158,325,0.12132870193132872,3
294,335,193,0.035227400046735545,9
295,131,351,0.3362984445846509,1
296,366,177,0.13589739350212224,2
297,27,1,0.11637613506851831,9
298,250,320,0.07610970799628627,3
299,126,124,0.1500349615393246,2
300,271,322,0.07741692212877568,9
301,164,49,0.13914548516234956,3
302,256,239,0.3034709273014047,3
303,48,165,0.0509713995043426,2
304,275,261,0.44080323953338474,3
305,232,217,0.3583373191188334,3
306,27,287,0.29589835877592696,3
307,324,155,0.11887428410358299,2
308,65,163,0.2465570035046759,1
309,333,47,0.1815262087140256,3
310,28,140,0.04663630693810424,2
311,136,244,0.2425123995061291,2
312,260,3,0.22876741399967201,3
313,344,43,0.11268407684357393,2
314,46,167,0.04419700478644647,2
315,115,228,0.07516050446113486,9
316,26,314,0.029281739077467683,9
317,11,308,0.3881521343706803,3
318,208,209,0.12821915164455427,3
319,199,295,0.16851472807638257,2
320,3,107,0.08393717709220452,9
321,239,360,0.0974195556781593,1
322,83,152,0.026282649970689534,9
323,75,31,0.39079627212927975,2
324,310,215,0.031432491523123815,9
325,329,313,0.17600594082547852,2
326,59,174,0.12558331565616138,1
327,216,131,0.2165031453729571,1
328,71,42,0.10211245982679647,9
329,202,104,0.16414520092924306,2
330,337,222,0.018736434360900382,9
331,19,22,0.27512846142774355,3
332,211,65,0.26960990983180305,3
333,189,239,0.4448518005722349,1
334,123,296,0.030869488424532954,3
335,19,211,0.39157308409288555,3
336,55,302,0.27648161203339233,3
337,28,194,0.08699605608037096,9
338,32,222,0.05200528386916973,9
339,58,306,0.13798109356041913,3
340,218,33,0.16510461920371716,9
341,343,203,0.1289842513456796,3
342,225,182,0.0864825522074261,9
343,69,284,0.07816887197387612,9
344,144,205,0.07018297724611046,9
345,129,312,0.09603489592602416,3
346,26,274,0.04304110937020253,3
347,206,75,0.20122838394414305,2
348,201,101,0.12086426968951766,3
349,363,238,0.08688443231155017,9
350,6,290,0.11487554932417698,9
351,219,27,0.11399896723604266,9
352,181,207,0.13376562055789673,9
353,301,59,0.5075435260987562,1
354,7,24,0.08810754109243606,9
355,116,143,0.12303853447784739,2
356,346,174,0.09220125239697226,9
357,14,280,0.06422836765762811,9
358,136,339,0.12076424832548256,3
359,295,108,0.14332834985088905,2
360,164,310,0.04078395425880319,2
361,285,53,0.058163050584482505,3
362,208,94,0.1572424402037317,2
363,160,224,0.17818857832858767,3
364,308,310,0.11192770151601708,3
365,44,66,0.11792756296276743,2
366,178,179,0.087286696796439,9
367,51,260,0.06333357895239858,3
368,179,99,0.1117235850578051,9
369,345,157,0.07564190765490209,3
370,355,190,0.3863483463471565,2
371,46,220,0.06622170859165917,9
372,301,14,0.10090438228196666,9
373,235,236,0.09820886460470699,9
374,144,364,0.20778883184288308,3
375,10,132,0.032148910567736666,3
376,149,265,0.21779922615044817,3
377,47,236,0.21613182137524126,3
378,98,308,0.2560270744036733,3
379,300,301,0.10467224996637828,9
380,154,115,0.04474403372813886,9
381,233,183,0.20388516613234842,2
382,167,310,0.10730591576847961,9
383,272,167,0.06384012074192888,9
384,340,62,0.16943024240566795,3
385,109,204,1.0,1
386,171,80,0.09253803415372118,3
387,60,299,0.2534036603891392,3
388,300,303,0.1700084235631566,3
389,9,196,0.1381007511372374,2
390,8,179,0.1894999228145234,2
391,284,45,0.07160768051223498,9
392,289,145,0.06886057594875608,9
393,97,73,0.20110968136064336,3
394,351,109,0.5070550038420948,1
395,192,347,0.2520821937120001,2
396,253,360,0.16526611197690552,3
397,356,232,0.06950770564017314,3
398,306,21,0.19340667088666055,3
399,2,295,0.05772993132964886,2
400,85,59,0.22548220816666673,2
401,140,98,0.16306552162899854,3
402,357,361,0.05992767302611229,9
403,191,179,0.14512029521518974,3
404,194,315,0.08490240795451166,2
405,204,17,0.09847609626207886,9
406,35,13,0.05747728687471708,9
407,291,102,0.08735823101844378,9
408,249,302,0.1506363535763271,2
409,124,137,0.16201460135819812,2
410,186,356,0.06822808502871944,3
411,261,219,0.11377428332660652,3
412,328,276,0.003277395995100037,3
413,343,10,0.17138330490465503,3
414,135,366,0.19803387332233024,3
415,330,164,0.07686525771013687,2
416,184,352,0.04933102766871964,9
417,282,210,0.5601799832631401,3
418,283,92,0.02522982093954668,2
419,29,218,0.07315919402897601,9
420,161,355,0.2133392818405464,2
421,257,147,0.060446465413992435,3
422,170,180,0.04173445215347838,9
423,38,251,0.06087866900118097,3
424,335,30,0.11837105779692732,9
425,241,358,0.0890775074156138,9
426,169,43,0.17621109427758666,3
427,186,162,0.1254036564882281,3
428,237,46,0.2366531029122566,2
429,364,69,0.047005690421270695,9
430,16,161,0.3573177683494957,1
431,66,233,0.19317921294708193,2
432,174,57,0.04452737159848831,9
433,111,230,0.20317147232328292,3
434,352,346,0.06090419606633919,9
435,0,107,0.1491076190865246,3
436,206,68,0.13864266762503666,9
437,347,366,0.3169087490651632,2
438,244,208,0.25437000001161447,2
439,294,325,0.08169507927826221,9
440,225,253,0.05777856508952358,3
441,39,231,0.15221647341622446,3
442,333,196,0.2574366379028471,3
443,209,277,0.07020651662325439,3
444,99,271,0.04159317672681095,9
445,263,112,0.23630124019854368,3
